timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
1801.00;14.69;9030.56;7.73;119.06;3.93;158.03;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_10:3.1;240526027_0;67.11;289.78;pt_train_ICE_10:3;0.00;pt_train;124.00;1223.12;2396.12
1801.00;14.69;9030.56;7.73;119.06;3.93;159.88;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_11:0.2;47385149_0;67.11;269.58;pt_train_ICE_11:0;0.00;pt_train;27.00;1104.71;2650.20
1801.00;14.69;9030.56;7.73;119.06;3.93;342.77;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_11:1.1;:6927248367_0_0;67.11;36.25;pt_train_ICE_11:1;0.00;pt_train;7.00;1356.31;2146.16
1801.00;14.69;9030.56;7.73;119.06;3.93;342.66;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_11:1.2;237729333_0;67.11;722.57;pt_train_ICE_11:1;0.00;pt_train;2.00;1557.77;1475.95
1801.00;14.69;9030.56;7.73;119.06;3.93;104.14;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_12:1.1;-32590921#0_0;67.11;216.25;pt_train_ICE_12:1;0.00;pt_train;268.00;2459.12;1864.77
1801.00;14.69;9030.56;7.73;119.06;3.93;295.26;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_13:0.1;25946668#1_0;67.11;216.43;pt_train_ICE_13:0;0.00;pt_train;34.00;2262.59;1956.29
1801.00;14.69;9030.56;7.73;119.06;3.93;119.14;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_13:1.0;-29384660_0;67.11;21.72;pt_train_ICE_13:1;0.00;pt_train;234.00;2259.32;1948.42
1801.00;14.69;9030.56;7.73;119.06;3.93;89.32;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_13:2.0;292215373#1_0;67.11;428.83;pt_train_ICE_13:2;0.00;pt_train;144.00;1386.82;2422.92
1801.00;14.69;9030.56;7.73;119.06;3.93;158.35;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_15:0.1;47385149_0;67.11;549.58;pt_train_ICE_15:0;0.00;pt_train;29.00;1208.56;2390.17
1801.00;25.97;14054.51;8.62;192.31;5.74;3.12;HBEFA3/HDV_D_EU0;0.00;4422.28;pt_train_ICE_15:1.0;12702400_0;71.12;20.64;pt_train_ICE_15:1;5.25;pt_train;0.00;1636.07;786.63
1801.00;28.12;15011.46;8.79;206.26;6.08;338.10;HBEFA3/HDV_D_EU0;0.00;4723.35;pt_train_ICE_18:0.0;200229908_0;71.72;336.53;pt_train_ICE_18:0;6.25;pt_train;0.00;1193.57;2594.74
1801.00;14.69;9030.56;7.73;119.06;3.93;158.41;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_ICE_18:1.0;47385149_0;67.11;689.58;pt_train_ICE_18:1;0.00;pt_train;64.00;1260.15;2260.02
1801.00;68.94;33193.40;12.01;471.36;12.63;172.51;HBEFA3/HDV_D_EU0;0.00;10443.67;pt_train_ICE_29:0.0;628028609#0_0;83.43;811.46;pt_train_ICE_29:0;25.25;pt_train;0.00;1598.47;1028.19
1801.00;14.69;9030.56;7.73;119.06;3.93;161.46;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_IC_17:1.1;406935576_0;67.11;0.10;pt_train_IC_17:1;0.00;pt_train;168.00;1098.44;2715.95
1801.00;14.69;9030.56;7.73;119.06;3.93;340.30;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_IC_17:2.1;459344273#1_0;67.11;20.84;pt_train_IC_17:2;0.00;pt_train;8.00;1318.07;2280.75
1801.00;14.69;9030.56;7.73;119.06;3.93;344.09;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_IC_17:2.2;237729333_0;67.11;862.57;pt_train_IC_17:2;0.00;pt_train;3.00;1516.75;1609.80
1801.00;14.69;9030.56;7.73;119.06;3.93;158.26;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_IC_17:4.0;240526027_0;67.11;149.78;pt_train_IC_17:4;0.00;pt_train;123.00;1170.90;2526.02
1801.00;28.12;15011.46;8.79;206.26;6.08;344.01;HBEFA3/HDV_D_EU0;0.00;4723.35;pt_train_IC_50_E:0.0;12702400_0;71.72;604.15;pt_train_IC_50_E:0;6.25;pt_train;0.00;1565.96;1361.47
1801.00;14.69;9030.56;7.73;119.06;3.93;108.65;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_IC_56:0.0;898204999_0;67.11;32.23;pt_train_IC_56:0;0.00;pt_train;35.00;5358.00;831.77
1801.00;14.69;9030.56;7.73;119.06;3.93;89.28;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_IC_56:0.1;372499091#2_0;67.11;428.33;pt_train_IC_56:0;0.00;pt_train;188.00;2065.10;2012.93
1801.00;35.75;16582.99;8.87;231.02;6.97;298.78;HBEFA3/HDV_D_EU0;0.00;5217.60;pt_train_IC_56:1.0;32572641#1_0;77.44;163.69;pt_train_IC_56:1;16.67;pt_train;0.00;4608.65;1146.27
1801.00;31.34;16446.88;9.04;227.19;6.60;242.11;HBEFA3/HDV_D_EU0;0.00;5174.95;pt_train_IC_77:0.1;643739266_0;72.66;383.17;pt_train_IC_77:0;7.75;pt_train;0.00;1017.78;2361.73
1801.00;25.43;13815.28;8.58;188.82;5.65;283.51;HBEFA3/HDV_D_EU0;0.00;4347.01;pt_train_IC_77:0.2;481695073_0;70.97;252.50;pt_train_IC_77:0;5.00;pt_train;0.00;5421.76;845.17
1801.00;14.69;9030.56;7.73;119.06;3.93;65.80;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_IC_77:1.0;32590890#1_0;67.11;404.35;pt_train_IC_77:1;0.00;pt_train;28.00;3600.63;2175.61
1801.00;14.69;9030.56;7.73;119.06;3.93;270.45;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_NJ_456:0.1;85594836_0;67.11;139.82;pt_train_NJ_456:0;0.00;pt_train;85.00;1389.07;2442.33
1801.00;14.69;9030.56;7.73;119.06;3.93;301.73;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_NJ_456:0.2;-345095779#0_0;67.11;378.02;pt_train_NJ_456:0;0.00;pt_train;4.00;4751.64;1064.38
1801.00;14.69;9030.56;7.73;119.06;3.93;157.95;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_NJ_457:0.2;191591509_0;67.11;470.32;pt_train_NJ_457:0;0.00;pt_train;24.00;1242.26;2403.70
1801.00;14.69;9030.56;7.73;119.06;3.93;90.19;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_RB14:0.0;25946656#1_0;67.11;218.91;pt_train_RB14:0;0.00;pt_train;255.00;2509.01;1845.35
1801.00;0.00;0.00;0.00;0.00;0.00;305.76;HBEFA3/HDV_D_EU0;0.00;0.00;pt_train_RB14:1.0;290211322#1_0;66.16;33.59;pt_train_RB14:1;7.18;pt_train;0.00;5790.96;629.56
1801.00;25.97;14054.51;8.62;192.31;5.74;126.04;HBEFA3/HDV_D_EU0;0.00;4422.28;pt_train_RB23:0.0;588080160#1_0;71.12;11.01;pt_train_RB23:0;5.25;pt_train;0.00;5748.84;609.10
1801.00;14.69;9030.56;7.73;119.06;3.93;84.29;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_RB23:0.1;32590898#1_0;67.11;220.13;pt_train_RB23:0;0.00;pt_train;7.00;3210.11;2090.52
1801.00;14.69;9030.56;7.73;119.06;3.93;149.84;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_RB23:0.2;372499091#1_0;67.11;0.55;pt_train_RB23:0;0.00;pt_train;148.00;1714.28;2203.29
1801.00;14.69;9030.56;7.73;119.06;3.93;330.08;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_RB24+FEX:0.2;375331584_0;67.11;1233.39;pt_train_RB24+FEX:0;0.00;pt_train;285.00;7173.58;2539.21
1801.00;26.51;14293.75;8.66;195.80;5.83;125.65;HBEFA3/HDV_D_EU0;0.00;4497.55;pt_train_RE1:0.0;481695072_0;71.26;62.95;pt_train_RE1:0;5.50;pt_train;0.00;5669.15;660.64
1801.00;0.00;0.00;0.00;0.00;0.00;339.49;HBEFA3/HDV_D_EU0;0.00;0.00;pt_train_RE3:2.0;357555812_0;65.52;21.44;pt_train_RE3:2;6.57;pt_train;0.00;1353.32;2129.93
1801.00;58.20;28408.68;11.16;401.60;10.91;166.19;HBEFA3/HDV_D_EU0;0.00;8938.32;pt_train_RE3:3.0;255562643_0;80.54;126.88;pt_train_RE3:3;20.25;pt_train;0.00;1509.41;1474.79
1801.00;27.58;14772.22;8.74;202.77;6.00;344.01;HBEFA3/HDV_D_EU0;0.00;4648.08;pt_train_RE4:1.0;12702400_0;71.57;457.90;pt_train_RE4:1;6.00;pt_train;0.00;1606.26;1220.88
1801.00;14.69;9030.56;7.73;119.06;3.93;339.24;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_RE5:2.0;357555812_0;67.11;174.77;pt_train_RE5:2;0.00;pt_train;280.00;1299.54;2273.52
1801.00;27.05;14532.99;8.70;199.28;5.91;352.82;HBEFA3/HDV_D_EU0;0.00;4572.82;pt_train_RE5:3.0;12702400_0;71.41;311.90;pt_train_RE5:3;5.75;pt_train;0.00;1632.01;1077.31
1801.00;14.69;9030.56;7.73;119.06;3.93;330.21;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_RE7:0.0;32591073#1_0;67.11;0.23;pt_train_RE7:0;0.00;pt_train;36.00;1718.46;2205.12
1801.00;14.69;9030.56;7.73;119.06;3.93;57.85;HBEFA3/HDV_D_EU0;0.00;2841.67;pt_train_RE7:1.0;292215373#0_0;67.11;145.74;pt_train_RE7:1;0.00;pt_train;203.00;975.88;2316.85
1801.00;0.00;0.00;0.00;0.00;0.00;252.00;Zero/default;0.00;0.00;pt_tram_12:0.2;:2951370449_1_0;0.00;0.66;pt_tram_12:0;0.00;pt_tram;15.00;2184.35;3042.10
1801.00;0.00;0.00;0.00;0.00;0.00;355.63;Zero/default;0.00;0.00;pt_tram_12:1.2;1044592562#1_0;0.00;17.00;pt_tram_12:1;13.89;pt_tram;0.00;2460.55;2378.98
1801.00;0.00;0.00;0.00;0.00;0.00;63.59;Zero/default;0.00;0.00;pt_tram_18:0.2;91569855#2_0;0.00;27.79;pt_tram_18:0;0.00;pt_tram;0.00;6171.66;2417.50
1801.00;0.00;0.00;0.00;0.00;0.00;22.63;Zero/default;0.00;0.00;pt_tram_21:0.1;30710062#5_0;0.00;374.05;pt_tram_21:0;0.00;pt_tram;0.00;7269.10;1783.66
1801.00;0.00;0.00;0.00;0.00;0.00;150.65;Zero/default;0.00;0.00;pt_tram_21:1.1;4791641#5_0;0.00;450.70;pt_tram_21:1;0.00;pt_tram;0.00;7579.10;729.55
1801.00;0.00;0.00;0.00;0.00;0.00;36.95;Zero/default;0.00;0.00;pt_tram_M10:0.0;1053166660#2_0;0.00;71.99;pt_tram_M10:0;0.00;pt_tram;250.00;4318.96;2517.28
1801.00;0.00;0.00;0.00;0.00;0.00;163.77;Zero/default;0.00;0.00;pt_tram_M10:0.2;-168249863#1_0;0.00;3.23;pt_tram_M10:0;0.00;pt_tram;69.00;2442.52;2569.36
1801.00;0.00;0.00;0.00;0.00;0.00;44.99;Zero/default;0.00;0.00;pt_tram_M10:0.3;180566560#11_0;0.00;260.08;pt_tram_M10:0;13.89;pt_tram;0.00;2686.77;3597.19
1801.00;0.00;0.00;0.00;0.00;0.00;65.06;Zero/default;0.00;0.00;pt_tram_M10:0.4;118423895_0;0.00;109.80;pt_tram_M10:0;0.00;pt_tram;0.00;2152.87;3025.29
1801.00;0.00;0.00;0.00;0.00;0.00;63.82;Zero/default;0.00;0.00;pt_tram_M10:0.5;1049638123_0;0.00;177.81;pt_tram_M10:0;0.00;pt_tram;0.00;779.28;2380.19
1801.00;0.00;0.00;0.00;0.00;0.00;137.85;Zero/default;0.00;0.00;pt_tram_M10:1.0;:cluster_1679221165_1679221167_1897287970_1897287976_#24more_28_0;0.00;9.04;pt_tram_M10:1;0.00;pt_tram;37.00;6130.30;3128.27
1801.00;0.00;0.00;0.00;0.00;0.00;143.73;Zero/default;0.00;0.00;pt_tram_M10:1.1;86260987#2_0;0.00;0.10;pt_tram_M10:1;0.00;pt_tram;271.00;6142.81;3113.05
1801.00;0.00;0.00;0.00;0.00;0.00;328.40;Zero/default;0.00;0.00;pt_tram_M10:1.2;93628048#4_0;0.00;312.80;pt_tram_M10:1;0.00;pt_tram;48.00;6147.00;3106.63
1801.00;0.00;0.00;0.00;0.00;0.00;339.33;Zero/default;0.00;0.00;pt_tram_M10:1.3;93628042#5_0;0.00;0.82;pt_tram_M10:1;0.00;pt_tram;100.00;6547.53;2457.12
1801.00;0.00;0.00;0.00;0.00;0.00;348.58;Zero/default;0.00;0.00;pt_tram_M10:1.4;93707127#1_0;0.00;17.57;pt_tram_M10:1;13.89;pt_tram;0.00;6921.69;1452.83
1801.00;0.00;0.00;0.00;0.00;0.00;17.22;Zero/default;0.00;0.00;pt_tram_M10:1.5;30711172_0;0.00;36.44;pt_tram_M10:1;13.89;pt_tram;0.00;6746.84;580.29
1801.00;0.00;0.00;0.00;0.00;0.00;356.00;Zero/default;0.00;0.00;pt_tram_M1:0.1;165409971#1_0;0.00;9.87;pt_tram_M1:0;0.00;pt_tram;19.00;2484.77;2039.13
1801.00;0.00;0.00;0.00;0.00;0.00;355.30;Zero/default;0.00;0.00;pt_tram_M1:1.1;165409971#2_0;0.00;50.44;pt_tram_M1:1;0.00;pt_tram;18.00;2486.71;2014.71
1801.00;0.00;0.00;0.00;0.00;0.00;186.72;Zero/default;0.00;0.00;pt_tram_M1:2.1;1049894529#7_0;0.00;0.10;pt_tram_M1:2;0.00;pt_tram;226.00;3406.56;2922.12
1801.00;0.00;0.00;0.00;0.00;0.00;207.43;Zero/default;0.00;0.00;pt_tram_M1:3.1;1049894529#4_0;0.00;0.67;pt_tram_M1:3;0.00;pt_tram;181.00;3416.42;2950.75
1801.00;0.00;0.00;0.00;0.00;0.00;208.95;Zero/default;0.00;0.00;pt_tram_M2:0.1;1052302088_0;0.00;76.97;pt_tram_M2:0;0.00;pt_tram;232.00;4404.73;2646.05
1801.00;0.00;0.00;0.00;0.00;0.00;208.95;Zero/default;0.00;0.00;pt_tram_M2:0.2;1052302088_0;0.00;52.47;pt_tram_M2:0;0.00;pt_tram;231.00;4416.59;2667.49
1801.00;0.00;0.00;0.00;0.00;0.00;208.25;Zero/default;0.00;0.00;pt_tram_M2:0.3;1052302088_0;0.00;27.97;pt_tram_M2:0;0.00;pt_tram;230.00;4428.28;2689.02
1801.00;0.00;0.00;0.00;0.00;0.00;209.16;Zero/default;0.00;0.00;pt_tram_M2:0.4;1052302090#11_0;0.00;16.98;pt_tram_M2:0;0.00;pt_tram;118.00;4451.90;2731.95
1801.00;0.00;0.00;0.00;0.00;0.00;201.22;Zero/default;0.00;0.00;pt_tram_M2:0.5;173149682#5_0;0.00;71.52;pt_tram_M2:0;0.00;pt_tram;0.00;4711.13;3241.11
1801.00;0.00;0.00;0.00;0.00;0.00;217.14;Zero/default;0.00;0.00;pt_tram_M2:1.0;1053166661#4_0;0.00;12.29;pt_tram_M2:1;0.00;pt_tram;55.00;4362.17;2579.93
1801.00;0.00;0.00;0.00;0.00;0.00;211.94;Zero/default;0.00;0.00;pt_tram_M2:1.1;:cluster_1840309870_30733474_0_0;0.00;3.13;pt_tram_M2:1;0.00;pt_tram;120.00;4476.82;2774.99
1801.00;0.00;0.00;0.00;0.00;0.00;36.95;Zero/default;0.00;0.00;pt_tram_M2:2.2;1053166660#2_0;0.00;120.99;pt_tram_M2:2;0.00;pt_tram;252.00;4348.41;2556.44
1801.00;0.00;0.00;0.00;0.00;0.00;36.95;Zero/default;0.00;0.00;pt_tram_M2:2.3;1053166660#2_0;0.00;96.49;pt_tram_M2:2;0.00;pt_tram;251.00;4333.69;2536.86
1801.00;0.00;0.00;0.00;0.00;0.00;35.52;Zero/default;0.00;0.00;pt_tram_M2:2.4;1053166660#2_0;0.00;22.98;pt_tram_M2:2;0.00;pt_tram;209.00;4290.11;2477.68
1801.00;0.00;0.00;0.00;0.00;0.00;39.44;Zero/default;0.00;0.00;pt_tram_M2:2.5;:cluster_1630500711_1828018077_1828018084_1828018088_#22more_12_0;0.00;6.00;pt_tram_M2:2;3.00;pt_tram;0.00;4098.91;2238.13
1801.00;0.00;0.00;0.00;0.00;0.00;39.37;Zero/default;0.00;0.00;pt_tram_M2:3.1;:cluster_506357654_7288375923_1_0;0.00;3.84;pt_tram_M2:3;0.00;pt_tram;3.00;4275.88;2457.74
1801.00;0.00;0.00;0.00;0.00;0.00;69.64;Zero/default;0.00;0.00;pt_tram_M4:0.2;421641064_0;0.00;65.18;pt_tram_M4:0;0.00;pt_tram;0.00;3532.18;2123.97
1801.00;0.00;0.00;0.00;0.00;0.00;217.34;Zero/default;0.00;0.00;pt_tram_M4:0.3;1245947667#1_0;0.00;52.71;pt_tram_M4:0;5.56;pt_tram;0.00;4271.53;2032.55
1801.00;0.00;0.00;0.00;0.00;0.00;317.27;Zero/default;0.00;0.00;pt_tram_M4:1.2;1051100385#1_0;0.00;62.07;pt_tram_M4:1;0.00;pt_tram;37.00;3945.50;2060.91
1801.00;0.00;0.00;0.00;0.00;0.00;218.50;Zero/default;0.00;0.00;pt_tram_M4:1.3;1047244910#1_0;0.00;0.12;pt_tram_M4:1;0.00;pt_tram;35.00;4666.42;2407.36
1801.00;0.00;0.00;0.00;0.00;0.00;38.03;Zero/default;0.00;0.00;pt_tram_M4:2.2;1245947670#1_0;0.00;36.62;pt_tram_M4:2;5.56;pt_tram;0.00;4395.03;2181.80
1801.00;0.00;0.00;0.00;0.00;0.00;38.11;Zero/default;0.00;0.00;pt_tram_M4:3.2;1047227961#3_0;0.00;74.86;pt_tram_M4:3;0.00;pt_tram;0.00;5301.80;3220.52
1801.00;0.00;0.00;0.00;0.00;0.00;51.81;Zero/default;0.00;0.00;pt_tram_M4:3.3;93628049#4_0;0.00;41.06;pt_tram_M4:3;2.78;pt_tram;0.00;4182.13;1949.87
1801.00;0.00;0.00;0.00;0.00;0.00;292.40;Zero/default;0.00;0.00;pt_tram_M5:0.0;168249863#0_0;0.00;4.82;pt_tram_M5:0;0.00;pt_tram;111.00;2459.71;2553.86
1801.00;0.00;0.00;0.00;0.00;0.00;269.09;Zero/default;0.00;0.00;pt_tram_M5:0.1;:cluster_10840457847_11404893222_11404893223_11405779753_#33more_32_0;0.00;25.55;pt_tram_M5:0;5.00;pt_tram;0.00;5315.65;2148.25
1801.00;0.00;0.00;0.00;0.00;0.00;65.81;Zero/default;0.00;0.00;pt_tram_M5:1.0;93628050#3_0;0.00;347.84;pt_tram_M5:1;5.13;pt_tram;0.00;5960.80;2207.71
1801.00;0.00;0.00;0.00;0.00;0.00;166.43;Zero/default;0.00;0.00;pt_tram_M5:1.1;:cluster_1857078817_1857078819_21487162_26748887_#13more_22_0;0.00;10.00;pt_tram_M5:1;4.00;pt_tram;0.00;2428.63;2658.71
1801.00;0.00;0.00;0.00;0.00;0.00;233.43;Zero/default;0.00;0.00;pt_tram_M5:2.0;150394035#1_0;0.00;72.49;pt_tram_M5:2;0.00;pt_tram;9.00;3638.07;1852.91
1801.00;0.00;0.00;0.00;0.00;0.00;247.16;Zero/default;0.00;0.00;pt_tram_M5:2.1;171877513#2_0;0.00;48.29;pt_tram_M5:2;13.89;pt_tram;0.00;6791.71;2584.66
1801.00;0.00;0.00;0.00;0.00;0.00;141.30;Zero/default;0.00;0.00;pt_tram_M5:3.1;144014234#1_0;0.00;70.58;pt_tram_M5:3;0.00;pt_tram;21.00;3594.62;1857.69
1801.00;0.00;0.00;0.00;0.00;0.00;30.00;Zero/default;0.00;0.00;pt_tram_M6:0.2;91569855#2_0;0.00;3.29;pt_tram_M6:0;0.00;pt_tram;17.00;6151.53;2403.88
1801.00;0.00;0.00;0.00;0.00;0.00;233.10;Zero/default;0.00;0.00;pt_tram_M6:1.1;150394034#0_0;0.00;8.25;pt_tram_M6:1;2.78;pt_tram;0.00;4165.70;1941.89
1801.00;0.00;0.00;0.00;0.00;0.00;245.20;Zero/default;0.00;0.00;pt_tram_M6:1.2;1044587216#0_0;0.00;124.95;pt_tram_M6:1;1.00;pt_tram;0.00;6082.53;2266.74
